timestamp,pod,cpu_millicores,memory_mib
1777639433,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639433,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,915,631
1777639433,dagster-thesis-daemon-5899b9b5d-57hqv,28,177
1777639433,dagster-thesis-postgresql-0,50,77
1777639433,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639433,dagster-thesis-workload-68d48d9786-58tqg,135,189
1777639435,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,925,631
1777639435,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639435,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,915,631
1777639435,dagster-thesis-daemon-5899b9b5d-57hqv,28,177
1777639435,dagster-thesis-postgresql-0,50,77
1777639435,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639435,dagster-thesis-workload-68d48d9786-58tqg,135,189
1777639437,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,925,631
1777639437,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639437,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,915,631
1777639437,dagster-thesis-daemon-5899b9b5d-57hqv,28,177
1777639437,dagster-thesis-postgresql-0,50,77
1777639437,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639437,dagster-thesis-workload-68d48d9786-58tqg,135,189
1777639440,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,925,631
1777639440,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639440,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,915,631
1777639440,dagster-thesis-daemon-5899b9b5d-57hqv,28,177
1777639440,dagster-thesis-postgresql-0,50,77
1777639440,dagster-thesis-webserver-64848cbff5-swthz,7,160
1777639440,dagster-thesis-workload-68d48d9786-58tqg,135,189
1777639442,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,940,631
1777639442,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639442,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,925,631
1777639442,dagster-thesis-daemon-5899b9b5d-57hqv,31,178
1777639442,dagster-thesis-postgresql-0,26,77
1777639442,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639442,dagster-thesis-workload-68d48d9786-58tqg,100,189
1777639444,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,940,631
1777639444,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639444,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,925,631
1777639444,dagster-thesis-daemon-5899b9b5d-57hqv,31,178
1777639444,dagster-thesis-postgresql-0,26,77
1777639444,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639444,dagster-thesis-workload-68d48d9786-58tqg,100,189
1777639447,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,940,631
1777639447,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639447,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,925,631
1777639447,dagster-thesis-daemon-5899b9b5d-57hqv,31,178
1777639447,dagster-thesis-postgresql-0,26,77
1777639447,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639447,dagster-thesis-workload-68d48d9786-58tqg,100,189
1777639449,dagster-run-b8002ff7-cc8d-49eb-b62f-bed6293c8ac1-bzgwt,940,631
1777639449,dagster-run-ec738d5a-73ae-41bb-b433-96f664266151-qmkbx,921,631
1777639449,dagster-run-fcf13dab-32c1-4cbf-a16d-1b00a734f990-mkdbb,925,631
1777639449,dagster-thesis-daemon-5899b9b5d-57hqv,31,178
1777639449,dagster-thesis-postgresql-0,26,77
1777639449,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639449,dagster-thesis-workload-68d48d9786-58tqg,100,189
1777639452,dagster-thesis-daemon-5899b9b5d-57hqv,31,178
1777639452,dagster-thesis-postgresql-0,26,77
1777639452,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639452,dagster-thesis-workload-68d48d9786-58tqg,100,189
1777639454,dagster-thesis-daemon-5899b9b5d-57hqv,31,178
1777639454,dagster-thesis-postgresql-0,26,77
1777639454,dagster-thesis-webserver-64848cbff5-swthz,13,142
1777639454,dagster-thesis-workload-68d48d9786-58tqg,100,189
1777639456,dagster-thesis-daemon-5899b9b5d-57hqv,29,177
1777639456,dagster-thesis-postgresql-0,36,77
