run_id,status,start_time,end_time,job_name,concurrency_level,repetition,memory_mb_allocated,peak_rss_mb
80f74736-10b0-4540-a46c-20a9730b363e,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
cd92592a-7ea2-4ad2-aab5-0cfca5782177,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
c34c4abe-b002-4850-a953-59b37b8b272c,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
c51a2144-102d-47c6-b860-3fee5693270f,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
0509ce1d-ee9d-49d0-ac74-7e301ab727a7,CANCELED,,2026-04-27T08:43:15.412261+00:00,thesis_workload,10,3,,
bcb140af-adce-405f-a7c2-fa05c1341344,CANCELED,2026-04-27T08:45:48.209692+00:00,,thesis_workload,1,1,,
24315cc4-36fd-4324-bb7a-2f337b8295e5,CANCELED,2026-04-27T08:48:36.729482+00:00,,thesis_workload,1,2,,
020310c9-d1d5-463b-9760-0ccb66e789e8,CANCELED,2026-04-27T08:51:09.508037+00:00,,thesis_workload,1,3,,
4e6d6d20-bce4-42d6-86b2-3b28f9a6d08f,CANCELED,2026-04-27T08:53:42.027714+00:00,,thesis_workload,2,1,,
a1d14e54-374d-497f-806f-7a439c583474,CANCELED,2026-04-27T08:53:42.144539+00:00,,thesis_workload,2,1,,
